id,property_id,legacy_access_id,deal_kind,status,title,closing_reason,cancellation_reason,started_on,signed_on,cancelled_on,closed_on,deed_signed_on,notes
c49cc389-bf59-a67f-4c3e-7b183783fbcb,f3b6ef39-3b7f-71c3-9a55-049de51ff69b,921,cancellation,completed,RCV-225 cancellation,,,,,,2013-04-01,,
f3887b15-f0c7-3902-21d7-9f24c1a5ba8c,b5b386af-e4e4-4409-59d5-4a83a5918f8d,922,cancellation,completed,RCV-226 cancellation,,,,,,2013-07-01,,
a96409e9-2b9d-3449-a692-3007b2b23a14,485df149-5f1f-efec-2abd-7822c8ffde9b,923,cancellation,completed,RCV-227 cancellation,,,,,,2013-09-01,,
042f9a1f-55c4-b6b5-2716-59905760f8de,0427863a-7373-e9d2-2f69-078a0f417e37,924,cancellation,completed,RCV-233 cancellation,,,,,,2013-03-01,,
d56f2250-b5a7-7f7d-e8a9-8de2487b4457,78d5d06f-00f6-6dc8-d433-7b93b012fa82,925,closing,completed,RCV-236 closing,,,,,,2013-04-15,,
571fa223-bd96-6307-a3cb-088c74ac28a7,87a83a70-6c77-107a-6c1c-e1f30163514f,926,cancellation,completed,RCV-237 cancellation,,,,,,2012-12-31,,
6d6504f5-7304-7d38-4570-3006a97687b2,0cbf9576-9b21-88d0-642a-a37bc67b0d3c,927,cancellation,completed,RCV-238 cancellation,,,,,,2012-12-31,,
e147576f-53c1-3a1a-ceb7-bba142009c49,edba01df-e4eb-25c0-a9f5-9b10b692494b,928,cancellation,completed,RCV-239 cancellation,,,,,,2012-12-31,,
d442f115-eb15-c8ef-da89-08834a5698ac,ee120304-2cb9-0351-9b3e-a3d8872ab943,929,cancellation,completed,RCV-240 cancellation,,,,,,2012-12-31,,
903703fc-0390-f818-bcc2-07cee89491a7,1b5199a1-90df-bd5b-9d16-8ff42b0bbd0f,930,cancellation,completed,RCV-241 cancellation,,,,,,2014-07-01,,
05b0533b-9aa1-3f0a-028a-3ac13b1a563f,851a48a2-3317-9f37-91f9-ed0a3d0437d7,931,cancellation,completed,RCV-242 cancellation,,,,,,2013-03-01,,
fca6ff8d-b01e-8ce9-8889-1788d51f9e7f,1b7d5576-3e6c-f8e5-4158-191b86e0eb20,932,cancellation,completed,RCV-243 cancellation,,,,,,2012-12-01,,
ac6deb5c-448d-3bca-756b-ebde380f750b,9fbafbdb-12f8-526e-2ec1-2eb46336eae4,933,cancellation,completed,RCV-244 cancellation,,,,,,2013-11-01,,
403e50ee-3784-ce7f-02c6-e6824835a832,97d72e2e-edd4-f0f0-cdee-0fe22aa4db90,934,cancellation,completed,RCV-245 cancellation,,,,,,2013-07-01,,
31a36ac8-c0e7-9649-7cd3-ffc86181f103,730f9f19-e821-9fd7-23f8-7f4a0ec56801,935,cancellation,completed,RCV-248 cancellation,,,,,,2013-04-01,,
7a715c4f-d0fe-cfcc-6834-a7ba407793e6,bddab376-9446-da65-3865-69b897f0fde3,936,cancellation,completed,RCV-249 cancellation,,,,,,2013-10-01,,
e6acd04b-6688-393d-939b-69db8b4c9f45,5475f55d-890f-07ee-8bc4-47c6536e39a9,937,cancellation,completed,RCV-250 cancellation,,,,,,2013-08-01,,
7969f6bd-3eb4-b448-6036-973305db675d,38142d52-936d-d12f-1885-0809f09f0f3e,938,closing,completed,RCV-251 closing,,,,,,2012-12-19,,
d5d1dec5-23b7-9591-9d27-cb79d956d4ff,9a359d77-f29d-9c48-42b7-a8cc26440ba2,939,closing,completed,RCV-252 closing,,,,,,2013-01-10,,
6dedfd2c-4081-762c-c3db-249fdce5c721,2e2b4642-ac6d-a46f-2177-af69aa688cfe,940,cancellation,completed,RCV-258 cancellation,,,,,,2013-04-01,,
63943b39-8aac-da25-9160-6176b6b3801a,cf3fdc0d-afae-b4ad-7729-70384b1a1bce,941,cancellation,completed,RCV-259 cancellation,,,,,,2013-05-01,,
9a54e537-8b09-9008-153c-c1492a26a37a,e14bd2a7-e683-57f7-75d1-49c2edb6b43c,942,closing,completed,RCV-26 closing,,,,,,2011-08-11,,
c7d2e627-3fc8-614d-a211-d4c9eb1943a3,2611b29b-da46-029a-931c-d3d0e7349840,943,cancellation,completed,RCV-262 cancellation,,,,,,2013-07-01,,
11b67c48-fc97-c694-36b6-28e355521335,ab91705e-fd20-8930-8561-590aa754850b,944,cancellation,completed,RCV-263 cancellation,,,,,,2013-05-01,,
e6f17703-eb5d-b482-6968-ac8b80d293c4,3b83b277-b98c-e235-8def-2947064d6c79,945,cancellation,completed,RCV-264 cancellation,,,,,,2013-05-01,,
e9bbdcdd-4449-193a-c085-1660ef4da819,a0ca30df-b0b9-07ad-b203-f579b097fc36,946,cancellation,completed,RCV-267 cancellation,,,,,,2013-09-01,,
0f110e8b-8341-8211-1525-bdd2d5033c3e,9b91c6f0-ae1d-fc2b-1651-efcb46bab2fa,947,cancellation,completed,RCV-268 cancellation,,,,,,2013-06-01,,
33a2c9a5-89de-f32c-fc50-f0b9534fd41e,9f048187-18f0-b3a8-52f4-bfc68a3e27db,948,cancellation,completed,RCV-277 cancellation,,,,,,2013-08-01,,
3def4239-8550-ad46-0aee-18e26bce4430,e05a170c-0e22-37b4-666d-13c76228fa03,949,closing,completed,RCV-28 closing,,,,,,2012-02-19,,
d3c947a1-8029-3459-570e-faad658dc27f,363a4283-161b-8bb3-6c0a-27a8ef6e9d02,950,closing,completed,RCV-283 closing,,,,,,2014-04-04,,
86ec3c67-04ad-40e0-8adf-81d387727cc9,4dc62e3b-9576-b3cc-5a9a-4ff40bb44afc,951,cancellation,completed,RCV-287 cancellation,,,,,,2013-05-01,,
cc01f5c6-5690-7ed6-a2a3-24afbd8d82cd,2d0bf08c-798b-3d79-8c58-476397dace82,952,cancellation,completed,RCV-289 cancellation,,,,,,2013-08-01,,
5bf8792f-2d08-a9c4-96d0-8a8d2cef6cc8,cddb72a6-1814-9af8-8c85-e1820b1364e8,953,cancellation,completed,RCV-291 cancellation,,,,,,2013-12-31,,
ab29e131-45d4-4015-b42c-f9a1786b8907,d0332dea-fa11-9b1c-161c-1c83eb591fa9,954,cancellation,completed,RCV-292 cancellation,,,,,,2013-08-01,,
47cc32e3-c8a6-daaf-14a5-a5dac3ac757e,b3cd7c46-550e-198d-37f0-54ddb4d13d03,955,closing,completed,RCV-293 closing,,,,,,2013-06-12,,
33c0429c-c644-1b11-5860-8d035425cffd,0f64dbec-550f-24cd-3e0a-35ac1e5299de,956,closing,completed,RCV-295 closing,,,,,,2014-05-31,,
59113e05-cc03-8f1b-287d-05767033753f,4147a1e8-32a7-4629-8b48-41f13239664b,957,closing,completed,RCV-297 closing,,,,,,2013-07-15,,
ee1e0626-e671-1672-0c54-71d897af9a3c,bca0ce7e-53fb-28db-35be-f9c52d79b7fc,958,cancellation,completed,RCV-298 cancellation,,,,,,2013-08-01,,
7e4037ca-4fe0-6fa5-9dd3-2e130005e03c,ccde6558-d58f-85f2-ae9f-16f582e60be3,959,cancellation,completed,RCV-299 cancellation,,,,,,2013-07-01,,
2f4c11b7-f9f4-01ca-b314-748526c4c2e1,246b2276-6ca5-43e9-2623-8b7460b551ce,960,closing,completed,RCV-3 closing,,,,,,2011-05-23,,
d0509d78-17f3-a447-71f6-399fbbfd17bc,9d33772f-9ca3-c32b-710c-538259765818,961,closing,completed,RCV-304 closing,,,,,,2013-04-25,,
e9c59665-df34-58ee-425d-6f200fa4af47,34bb1f32-72f5-6722-0eff-7e92b85d0470,962,cancellation,completed,RCV-307 cancellation,,,,,,2013-10-01,,
a9420c08-a7db-6632-2d5b-f645a25c435b,4efd42ec-7cff-908a-f287-26c2bc150e72,963,cancellation,completed,RCV-310 cancellation,,,,,,2013-07-01,,
e492ba2f-88a8-c286-d145-0d4e1e926f00,fd51d0b2-873a-e54c-e873-f3dfeaf3efbd,964,cancellation,completed,RCV-314 cancellation,,,,,,2013-12-31,,
5311430d-285e-0078-4ae3-f5df62ab4958,04d89a04-0653-f1cf-8095-5fd62d48cdab,965,cancellation,completed,RCV-315 cancellation,,,,,,2013-10-01,,
5419673e-9ebb-1686-de79-f7c50bd42eb5,6818ee28-cb14-eab4-6058-a24571cb85ec,966,cancellation,completed,RCV-316 cancellation,,,,,,2013-08-01,,
04971010-6b1f-d69b-54d0-caaa341e7e23,b6556c34-cf0e-fbd9-ef14-a5f75915aac8,967,cancellation,completed,RCV-317 cancellation,,,,,,2015-08-17,,
f52a0fba-ee55-c20f-1643-c390f857135e,13029e39-fdc2-3996-452f-5e5a119499d9,968,closing,completed,RCV-318 closing,,,,,,2014-02-24,,
0b031c0c-476d-c3cb-5a11-5cf2eb71eae3,3a063678-3491-22c2-f244-5305216367f5,969,cancellation,completed,RCV-319 cancellation,,,,,,2013-12-31,,
1e540632-358b-8cc0-a70a-a4b5c52058df,b7b27275-7752-cd55-f2a6-26bdaa02ed85,970,cancellation,completed,RCV-320 cancellation,,,,,,2013-12-31,,
8e00fd45-c81a-979e-83d8-b3b0a6b17520,12e83d99-61f6-25c7-7f4a-c505f89dfa26,971,cancellation,completed,RCV-322 cancellation,,,,,,2013-05-20,,
5ec51ba3-f721-8d53-8723-84ca9c68dfc5,233f60c6-398d-5adb-a92f-cf3be1991b1f,972,closing,completed,RCV-323 closing,,,,,,2013-08-05,,
22008141-0c40-156a-3144-fec6f0fcab0c,8004d836-164d-82fd-8169-ea4fbb1b84f9,973,cancellation,completed,RCV-324 cancellation,,,,,,2013-10-01,,
3510fe20-37c6-0e9b-dab6-7f6f8ed78ea5,20a3b30e-8a90-8c2f-4cd6-9ee4acad7248,974,cancellation,completed,RCV-325 cancellation,,,,,,2013-11-01,,
0c60b5cc-144d-e325-ac6d-549bf2ae16be,93b7eebd-dcf9-0ae7-c2c6-0f11d10d64ed,976,cancellation,completed,RCV-330 cancellation,,,,,,2013-12-31,,
54669d58-da81-ebe0-7c9d-d95375d7e478,0c713174-f51e-83aa-31dc-3945cb1d9ab8,977,cancellation,completed,RCV-333 cancellation,,,,,,2013-09-18,,
42e1605c-fa8f-e6c5-f67c-08d000f7bcbc,0d5455ab-57c0-5aea-486d-f620a392d311,978,cancellation,completed,RCV-334 cancellation,,,,,,2013-09-18,,
3c050fe2-b74f-a21f-dd3e-8dd400707d5f,e9dbef3b-53a1-24de-4baa-ae361173228b,980,cancellation,completed,RCV-340 cancellation,,,,,,2013-08-01,,
f2d03e90-5553-4c07-cc25-acefd8a98822,f2c8351d-6b81-2dc2-7844-18447837c615,981,cancellation,completed,RCV-341 cancellation,,,,,,2013-12-31,,
8f48babc-16f6-543c-b5dd-cd340955fe9f,92dc4d3d-42f2-bb94-94e1-8d80119f7b33,982,cancellation,completed,RCV-345 cancellation,,,,,,2013-12-31,,
c21db71b-7b4b-583a-3f55-406f7a5117d7,b6a202fc-7f66-8d95-adb6-bf57c7ed4b29,983,cancellation,completed,RCV-347 cancellation,,,,,,2013-08-01,,
58187b9d-7dde-2f81-930e-5d399be37177,0a53b940-4722-5a99-54e9-a0e33cb14cd2,984,cancellation,completed,RCV-348 cancellation,,,,,,2013-11-01,,
1d490812-09b6-1056-5b1f-00957cd3f19d,87707767-d40c-4e65-ea99-356c09aea02b,985,closing,completed,RCV-349 closing,,,,,,2013-08-24,,
5a28fb50-4e47-24ab-be6a-ef356ba85827,7b590a50-9f5e-b54f-9595-e1591dee8312,986,cancellation,completed,RCV-356 cancellation,,,,,,2013-12-31,,
b6eb5fa9-080c-a117-ba67-61e73d2efdf7,6d692227-fdc3-854a-fce3-009e52257034,988,closing,completed,RCV-36 closing,,,,,,2011-07-12,,
c4eb7f3f-0d01-2947-4433-28f5e46d57f4,4109c452-19f5-ef92-2794-d67223ab4c5f,989,closing,completed,RCV-361 closing,,,,,,2013-09-03,,
50fe159f-3fb8-7ba4-3fe7-f047c6159624,00d16fdd-a802-a20e-2810-ab0933402737,990,cancellation,completed,RCV-362 cancellation,,,,,,2014-01-15,,
47d0a335-817b-782e-8925-30e7991cc95a,08a8edc7-5640-f662-c1a8-c947124927e3,991,closing,completed,RCV-370 closing,,,,,,2013-08-16,,
aad8524e-4235-689a-24d5-f8d8cde45efb,80f8f615-f293-49ca-66b8-7001fcee7de3,992,cancellation,completed,RCV-371 cancellation,,,,,,2013-12-31,,
3701d945-ecff-a84e-83bc-5c6b7b6bf657,a1e1b404-d390-f490-f153-4b0c3837cc23,993,cancellation,completed,RCV-377 cancellation,,,,,,2015-04-29,,
69df6a38-814c-2953-17e4-1c305e7e601e,0eee9a0f-50c2-d9be-d902-fa1def389119,994,cancellation,completed,RCV-379 cancellation,,,,,,2013-12-31,,
5304efd3-ec9e-975f-fff6-09a81a3e9016,68408fc2-3977-7b13-bb17-d52280e27223,995,cancellation,completed,RCV-38 cancellation,,,,,,2012-04-01,,
f17be3d4-be9b-2b3f-4ba8-419aad3a2a20,494d00ca-e541-cad1-dc01-e8274c3a21ec,996,cancellation,completed,RCV-385 cancellation,,,,,,2013-12-31,,
2759bb1d-e617-cc2c-c1c2-84594cedc864,7ce2b546-f530-97f5-e931-bc0ada91981a,997,closing,completed,RCV-387 closing,,,,,,2013-10-30,,
8b76e56f-4bdf-241b-7cf3-94e676910597,3eb7b610-999a-9a6d-3758-514184f0a7a5,998,cancellation,completed,RCV-39 cancellation,,,,,,2011-11-18,,
915c1168-21b3-3bc3-5601-d7a837bbc0d6,07f98446-a180-0772-1418-7934844b505b,999,closing,completed,RCV-391 closing,,,,,,2014-04-08,,
264260cc-af6e-f301-eae1-a5dfa1adb3af,02041cf7-027c-d503-4e21-e34067f6fe2b,1000,cancellation,completed,RCV-393 cancellation,,,,,,2013-12-31,,
2211e72b-6355-c84a-a78d-5705d50a5dff,553f0790-bedd-95cb-9802-60d6a33b6255,1001,cancellation,completed,RCV-395 cancellation,,,,,,2014-08-29,,
474c1021-6bda-dd5e-88f8-808131a31d81,cf58a684-c97c-e2f9-7cfb-99068734ac7d,1002,cancellation,completed,RCV-396 cancellation,,,,,,2014-01-21,,
8a5ee919-6cdb-5ea9-2e9a-c461ad055047,3faa0ff4-1f64-132f-0f26-a645546b951f,1003,closing,completed,RCV-398 closing,,,,,,2014-09-15,,
8dcf18aa-a633-5213-e300-3ebd319cd16c,136b8bad-004a-944a-adda-e08baa258399,1004,cancellation,completed,RCV-399 cancellation,,,,,,2014-06-25,,
68f05e7c-df5c-8573-c601-293ad4506fdd,40b54d60-360a-8c85-c56c-73a8034a538a,1005,closing,completed,RCV-4 closing,,,,,,2012-06-26,,
116bc62d-8ed0-1fb7-eb14-304b672cb8d6,5c458a21-273f-b534-0b82-6a5cf10e7191,1006,cancellation,completed,RCV-40 cancellation,,,,,,2011-09-01,,
35db0c77-1fbb-ad96-ab71-7141d22ea392,fae00ae8-bf02-aa28-4e66-9cf93db0bf54,1007,cancellation,completed,RCV-400 cancellation,,,,,,2013-12-31,,
44dc0c65-ec90-5e97-0dd8-08ba4a6f9ab7,18e408a4-cac4-b2aa-5488-6e2e9d0a8f4b,1008,closing,completed,RCV-401 closing,,,,,,2015-12-02,,
a74ed988-526b-9b01-2765-f34a740f936a,d877cce0-0f17-2cb0-3f0c-b87092ea0e4e,1009,closing,completed,RCV-403 closing,,,,,,2014-01-14,,
46a4b823-59c3-1a9b-5a81-a24e23ac77de,c0ffbfce-443d-d18c-54b0-ec8f12d1eb53,1010,cancellation,completed,RCV-407 cancellation,,,,,,2014-02-27,,
ac7048ff-288f-eb95-7558-40b2742cdd99,5e8ce97d-56f7-0a48-c384-3a15af2fc4a7,1011,cancellation,completed,RCV-409 cancellation,,,,,,2015-04-22,,
b7031d0b-1456-8220-2070-1470a2eefa67,11399e3c-bdce-25b5-41a0-69bc5c6cf50a,1012,closing,completed,RCV-410 closing,,,,,,2013-12-18,,
04f58e0c-f379-b07d-65bf-41bd67deee14,d7e4b915-b4e5-f726-c70b-03a917434eb4,1013,closing,completed,RCV-42 closing,,,,,,2012-04-21,,
f15ba1c1-7bba-7f8d-cdaa-ee55c8acb0c7,e4ac8e3e-7021-806a-06f1-1836b180d10d,1014,cancellation,completed,RCV-431 cancellation,,,,,,2013-12-31,,
a2a33bee-b924-d185-96f3-96080fad6f10,051fcd02-9684-86a8-0707-7202a1d11bb8,1015,closing,completed,RCV-432 closing,,,,,,2014-03-14,,
6fd4de6e-8095-be45-909c-d20b1751e5da,83c28402-b9d1-d456-03f6-5c90e199726f,1016,closing,completed,RCV-433 closing,,,,,,2014-06-19,,
163fd713-2438-1e69-952f-3f83acdcfdae,1086408a-225f-edc2-8318-13fe145596e6,1017,closing,completed,RCV-435 closing,,,,,,2014-03-05,,
49f82485-f175-db89-533c-1b69220e2b1a,975f6df6-44a5-a0ed-69d2-7eeccf265371,1018,cancellation,completed,RCV-44 cancellation,,,,,,2012-05-01,,
4eeff8fa-b832-7c92-d85f-5b0748689b4a,f72002c0-faec-e8da-7834-af93b97ca66f,1019,cancellation,completed,RCV-440 cancellation,,,,,,2014-04-01,,
4ebad43a-6c74-4e82-a96b-290b5434a29f,233f0570-1e6b-2831-896e-d242ccdb874d,1020,closing,completed,RCV-442 closing,,,,,,2014-06-23,,
33b81638-dcba-a6f6-9000-3c2a98ea2569,f2e16e8e-9215-1f37-5e34-46cc76d1d33c,1021,cancellation,completed,RCV-443 cancellation,,,,,,2014-03-01,,
68cdb573-50d2-65e9-c75e-6c0732ccfd24,a3c900be-cfc2-946f-950d-3ddc7c8c1144,1022,cancellation,completed,RCV-444 cancellation,,,,,,2014-09-01,,
f5695b73-d655-2a09-8396-45501b63a42f,78e271ce-88ac-069b-d551-5161e055f788,1023,cancellation,completed,RCV-445 cancellation,,,,,,2014-06-04,,
df06ea67-3f21-c368-180b-954352184c71,050a6fca-fc92-5d1b-d8bb-c8739efeeb4f,1024,cancellation,completed,RCV-45 cancellation,,,,,,2012-08-01,,
a02eb01e-71c1-d0e9-9ec4-3a789b2bad87,d91a866a-f953-dfac-048b-276429bc2c0a,1025,cancellation,completed,RCV-451 cancellation,,,,,,2015-07-20,,
893f8f4b-4b49-3caa-5965-d17d10e68f14,6d07a68e-7342-798c-cfcb-9dd9c8518fc5,1026,cancellation,completed,RCV-452 cancellation,,,,,,2014-07-01,,
b1164f42-783c-5976-958f-19d18f9e9f3d,391b4111-9fc5-311b-006a-b051ca8dcb9c,1027,cancellation,completed,RCV-453 cancellation,,,,,,2014-05-15,,
de56a25b-41fb-2a49-df18-5c7c83701ae0,72771342-592d-3a7b-ffd7-048ffe8da9d2,1028,cancellation,completed,RCV-456 cancellation,,,,,,2014-08-01,,
dda1b9d5-6711-d360-d79b-e39d665abcf5,a775c6c5-bded-d251-c946-c61f48c1830c,1029,cancellation,completed,RCV-457 cancellation,,,,,,2014-07-01,,
7cba46b5-a9ee-8dbc-f706-f7a819a975da,f827e5cf-4edb-6d71-bd54-4fc3ba41abc6,1030,cancellation,completed,RCV-458 cancellation,,,,,,2014-12-31,,
fb85ed43-0395-67db-5518-c9e0a1410140,8d1e1da2-6ee0-0aea-e7c0-e6ddf1eda6a0,1031,closing,completed,RCV-459 closing,,,,,,2014-04-01,,
56ba3705-c991-ea28-dcf6-50c7cb532d6b,222a6d1c-a40b-e36d-5770-bfab39c21f6a,1032,cancellation,completed,RCV-46 cancellation,,,,,,2011-11-01,,
f8a184a3-6a82-d664-399c-83677f712111,6fa9b269-e3a2-71c3-2e66-660d4c216808,1033,cancellation,completed,RCV-460 cancellation,,,,,,2014-05-01,,
8f78011f-e891-39f8-3ac5-630c638a955f,1cc7f82a-3540-97a6-eec7-a0827a918faf,1034,closing,completed,RCV-461 closing,,,,,,2014-10-22,,
c1e878f7-6e3c-6756-3206-7351c170d886,42f850ba-9d00-d1eb-0db2-0416bbd6bb5c,1035,closing,completed,RCV-463 closing,,,,,,2015-04-15,,
4fb497f7-a82b-6d2b-28f7-b24312d8c024,9c116d72-a0e9-17ea-d4c1-bef635ff2872,1036,closing,completed,RCV-469 closing,,,,,,2014-05-09,,
ee3945a3-fd4e-1351-74a4-6d82990988c3,aa269a50-f61b-6f85-ea7e-c404f24b9b04,1037,closing,completed,RCV-470 closing,,,,,,2014-12-02,,
949893e6-60da-9cc1-3cae-80241b115b5b,a0f629b7-0e6a-dcad-8bef-111e5b4d8472,1038,cancellation,completed,RCV-471 cancellation,,,,,,2014-12-31,,
20575bb7-2139-4a05-91ed-202d42f5eb34,d0aab016-2e26-0b29-f40d-84c116714452,1039,cancellation,completed,RCV-472 cancellation,,,,,,2014-07-01,,
2d98c4cd-6f93-5fd8-17ba-faf3e361ff28,3787f4f8-0cc5-1449-1661-3d1b985cab88,1040,closing,completed,RCV-476 closing,,,,,,2014-07-03,,
456975ec-6dd0-0cbd-95cf-8f329b7488f9,c6ec3f4c-1fec-2dbf-0f40-72c431a61f1f,1041,cancellation,completed,RCV-49 cancellation,,,,,,2012-01-01,,
8cbb6264-b9fe-3d3c-9882-b5fbcaab7bb8,ce119340-1120-a80e-f83e-f28c10b82f49,1042,cancellation,completed,RCV-490 cancellation,,,,,,2014-07-01,,
5b42d8a9-563d-e4f9-70c0-c241d8e16a35,76ad8f1c-339c-2502-0710-ac55089e49e0,1043,cancellation,completed,RCV-5 cancellation,,,,,,2011-08-01,,
c5c9cc54-9a94-f814-b0c2-a3eea13a5dd2,875805e6-5c80-c841-f75e-c5e21b8609c1,1044,closing,completed,RCV-50 closing,,,,,,2011-11-03,,
de96e84b-aeb3-8934-623f-0b7d215001e4,a8b1f11c-56a6-49ad-a965-50138af664bc,1045,closing,completed,RCV-503 closing,,,,,,2014-10-23,,
dfa9b3ff-b02e-2fbd-5d02-3ef3d7f7f47c,17a76df2-c77e-96ed-14cb-2093b0ac0bce,1046,cancellation,completed,RCV-512 cancellation,,,,,,2014-12-31,,
a10df05c-36e7-557d-2fe5-31c76eeedabe,66f2e272-c839-463e-0c04-1450e0b27856,1047,closing,completed,RCV-515 closing,,,,,,2014-10-01,,
a746b232-7a98-27ac-751e-7f449f622b1a,e9fb1a3b-f719-2fdd-ed11-4d49910fab1d,1048,cancellation,completed,RCV-518 cancellation,,,,,,2014-12-31,,
37460f6d-aa37-df5f-2d92-d827e542520c,4ed2e41f-f483-6c5e-292e-0fc123ea0f62,1049,cancellation,completed,RCV-52 cancellation,,,,,,2011-11-12,,
fa30de16-5c52-75ad-ad28-62fc248e8089,7fcb55f5-771c-4a9e-f76b-b139308ba4d5,1050,cancellation,completed,RCV-520 cancellation,,,,,,2014-12-01,,
c9681947-24af-190e-3059-fe312e6759e0,ef7c7c2e-e5e7-b75b-e4ab-ce44d933a52e,1051,cancellation,completed,RCV-521 cancellation,,,,,,2015-02-21,,
0fcf8e7a-f19e-0832-8642-bb207b0cede0,c184405b-144c-65b7-8bd6-50392c95ef0c,1052,closing,completed,RCV-528 closing,,,,,,2015-01-06,,
3a5b8ad2-1a1c-9348-4440-9b28b8d4ca28,b3c78ead-b67c-e549-7eda-d2cfd5470034,1053,cancellation,completed,RCV-53 cancellation,,,,,,2011-09-01,,
bfe76016-bd4f-bfec-6f35-5c512f280854,55823303-6ac0-937b-db40-260512c11caa,1055,closing,completed,RCV-538 closing,,,,,,2014-12-21,,
a03e8310-9cf4-2123-0e46-46f2cd340cd2,3cdfb3d6-19cf-a895-dcee-65d199474832,1056,cancellation,completed,RCV-54 cancellation,,,,,,2012-06-01,,
020d95be-4fc7-4c64-67f1-89b0db6dfb8f,c1c42277-5c92-3c20-2e66-7ccbf5c8730d,1057,closing,completed,RCV-541 closing,,,,,,2014-10-13,,
5462999a-a239-3146-dd35-0db6e6161653,5f35b47d-5886-3096-19aa-1e76a524b53b,1058,closing,completed,RCV-547 closing,,,,,,2014-12-28,,
79498bde-f9cf-d393-9e9b-e5281e035ca2,1d092574-5a95-353f-35ca-ca993a1b2880,1059,closing,completed,RCV-548 closing,,,,,,2015-02-11,,
8d7b8039-0c5a-d10e-b89e-acba8ec2b272,8e821b24-f505-d3f8-f0d9-fa0f10fa992d,1060,cancellation,completed,RCV-557 cancellation,,,,,,2015-04-15,,
daf5016c-c3e7-e557-5082-3ff2ae7c8f33,237608e8-d5c7-5d76-373b-12f77fb31f4f,1062,cancellation,completed,RCV-561 cancellation,,,,,,2015-07-17,,
4a1e64dd-56cd-308d-90c5-866beeaa2284,71284387-c2e9-2da5-1a1b-bb5cbd70c407,1063,closing,completed,RCV-566 closing,,,,,,2015-03-31,,
e1d08bbb-f82f-53bc-4ab4-50eb1dce62be,796d2ece-7f14-a9a0-83c1-4c24fda41dbe,1064,closing,completed,RCV-567 closing,,,,,,2014-12-23,,
af03b06f-2e52-7fc7-e37f-f2897ba7485a,4b502211-7b10-01c7-917c-37e464e1b969,1065,cancellation,completed,RCV-572 cancellation,,,,,,2015-04-15,,
1ee0c51f-9259-73b8-4f9e-d3d65d3e893e,930aa20c-f5bf-aaae-d5ae-90f16403fd3c,1066,cancellation,completed,RCV-576 cancellation,,,,,,2015-05-24,,
ca16c2ca-9869-0b23-be02-9bf753785c82,b7b73452-159e-c1ca-03f6-b04dedddeaca,1067,closing,completed,RCV-592 closing,,,,,,2015-07-20,,
c7ebf904-9302-c0c4-e4af-6a9f3f51097d,6a13e6a3-ed29-4f9e-a355-d5a7d2c7b77c,1068,closing,completed,RCV-594 closing,,,,,,2015-03-21,,
9a75a118-1888-35d1-0ed8-6060bd33c8a7,700e2c76-61bb-7ec3-bd07-766984f2866c,1069,cancellation,completed,RCV-598 cancellation,,,,,,2015-07-22,,
d2cf2d36-0f5e-b02b-0dc2-37a5c4dc599e,686d8689-23c6-e8e6-0247-5550863f9d96,1070,cancellation,completed,RCV-599 cancellation,,,,,,2015-07-20,,
547f5ff2-55d6-2fa0-e9b8-1a852feea20d,547a0051-b8b2-fe06-a142-07e2b45dd8af,1071,closing,completed,RCV-6 closing,,,,,,2011-08-09,,
2b535227-79f5-6a8d-aed6-bee4b35c0599,804f2000-d6f9-82ee-62d4-fd0edfd0e93f,1072,closing,completed,RCV-60 closing,,,,,,2011-09-30,,
578c38d3-8801-956f-5905-81d7c78ecabf,727b2b96-c4e9-2449-7a5b-d537aaab4c59,1073,cancellation,completed,RCV-601 cancellation,,,,,,2015-07-24,,
823b53f9-ec0c-02f0-c03f-e9603c110fbe,38b0b08d-a63c-117c-78e4-b0c54f4e821d,1074,closing,completed,RCV-603 closing,,,,,,2015-03-27,,
5faa1568-e54a-ec34-aca0-3fe736fc0805,198a5f1e-9c86-c181-3d30-fa70102106f3,1075,cancellation,completed,RCV-604 cancellation,,,,,,2015-05-26,,
bfbf1a05-a4f9-3f21-1d0a-02a1148e2c66,61c67699-998b-f4ed-0490-730c764a8ebb,1076,cancellation,completed,RCV-605 cancellation,,,,,,2015-08-01,,
3167960a-a595-de73-7876-e086065b1f53,0df3dea9-0987-8482-1022-b1ee4e15b6aa,1077,cancellation,completed,RCV-61 cancellation,,,,,,2012-06-01,,
6d8c5ecc-a05d-3c64-2d7d-4b4d2e295d2b,73de766d-f56f-9d17-f3f1-dc8272cf3775,1078,closing,draft,RCV-610 closing,,,,,,,,
327f21b0-7bee-1d7c-05f0-0ddc143ef499,8e0546a3-466c-d0cb-b595-8196d51c1b30,1079,cancellation,completed,RCV-615 cancellation,,,,,,2015-08-19,,
a5d0ca85-d2d7-6cc0-ef33-9a65ba36fa99,d934c352-631d-3fa9-ab92-6e89a5670e06,1080,closing,completed,RCV-616 closing,,,,,,2015-04-29,,
32214c0b-4961-239c-9f9a-0e282786dfe8,9ec70303-b7a8-76ac-b6d9-441331673534,1081,closing,completed,RCV-618 closing,,,,,,2015-09-02,,
fb82c427-3592-f457-99ae-97d6723be550,e7989396-357e-929f-1fe1-3a373094c0e3,1082,closing,completed,RCV-621 closing,,,,,,2015-05-22,,
